,AEblack,AEbrown,AEchocolate,AEcoral,AEdarkred,AEdarksalmon,AEfirebrick,AEgainsboro,AEindianred,AElightcoral,AElightgrey,AElightsalmon,AEmaroon,AEorangered,AErosybrown,AEsaddlebrown,AEsalmon,AEseashell,AEsilver,AEtomato,AEwhite,AEwhitesmoke
ACH-000950,0.1508654776070224,0.05647155946812887,0.0291222395850275,0.10258551971225113,-0.10371837121123996,-0.025192172922748793,-0.01765111224632365,0.33884455716203304,-0.09187746400462463,-0.04028999545216279,0.5408545828371002,0.01919831456334741,-0.00791102552292028,0.1317581913308509,-0.03586441321801598,-0.1281551975795191,-0.09910674277020169,0.014851177400078243,0.04967584105683587,0.04170889025221942,0.2356134192209542,-0.1906795698249006
ACH-000750,-0.04054123153314417,-0.15296101594449577,-0.18478930847313724,-0.018531756147211455,0.05649536792337384,-0.20926385719590246,-0.15557548701034998,-0.4438395557136478,-0.15138953152374357,-0.141836960861147,-0.15667242631184705,-0.11108629675024027,-0.11243744707670592,-0.02890481526297432,-0.08477802307384372,-0.16973511015889892,-0.29878714846396903,-0.24033667480226753,-0.23746219800797702,-0.06811649698525495,0.18388794136017994,0.010914116989963706
ACH-000204,0.028552939454977545,0.11835536094175524,0.041908883495941934,0.036282170667196384,0.07002629335087122,-0.2061880872972913,0.050027056664479895,0.08375441853101397,0.005320211256061007,0.1366136695302501,0.3735947639245452,0.06615854780123673,0.1509368557738525,0.057292011848757665,-0.023607608788790792,-0.0043088499956092105,-0.11886335550557733,-0.0405342786002687,0.6911447113856772,0.3363693135667267,0.2572432126891238,-0.20912701209213125
ACH-000252,0.04607332019622953,-0.0896536059074675,0.0002950105216972809,0.002621901062549454,-0.04776106385189378,0.07877063191659792,-0.011149347906277224,0.6739114691494494,-0.10784308957663859,0.2847155848095193,-0.3070331109485283,-0.11777971435703809,0.033262251453439334,0.009043140369682812,-0.08208852663598738,0.016120934552454124,-0.21080756549564536,0.1962659236061295,-0.05960542050044771,0.002128453011487545,-0.01961666278646208,-0.17948323685047793
ACH-000501,-0.0271807366810137,-0.1632588419066789,0.047094275247668536,-0.028411364384900717,-0.1554749451678286,-0.13838560428197777,-0.06840101650412928,0.1955276265885698,-0.016344577394734456,-0.10284132054145315,-0.6646447422706327,-0.051079358089322645,-0.2237268998649254,-0.04595978869180988,-0.09185381364064348,-0.1012067909992237,-0.29890130472662363,-0.14736176453642758,-0.33862121700394454,-0.05351078772004817,-0.47475666037575565,-0.1738881613706046
ACH-000957,-0.04804032723667835,-0.12184464240633668,-0.17460415231093307,-0.03948998797522262,-0.09522895599710177,-0.023940393154630413,-0.12202974418114763,0.48066316736505693,-0.16916630823104895,-0.025293464107509954,-0.26738097287323515,-0.03173660487597659,-0.03849446291837909,-0.07824489304429054,-0.09665800034224484,-0.10961516035413325,-0.2161856042127645,0.00035708318278755187,-0.1323292924657924,-0.035789490118488046,0.032961268959303916,-0.19423462011803674
ACH-000985,-0.09582575062265579,-0.014830564704161624,-0.10190703028082086,-0.04374416378726789,-0.06903263423266143,-0.07537864906698996,-0.1287417386838554,0.3604164248305126,-0.10631873017758464,-0.05455191658506458,0.39801437115501254,-0.0762244796933918,-0.07434718874102308,-0.02384458496178499,-0.13787955713446243,-0.13859720997511726,-0.17779865715214657,0.0801630602210959,0.02885111778011127,-0.15004987756500693,0.15918531475091988,-0.2788241588112436
ACH-000007,0.07640005058057951,-0.13251091981342616,0.1488889262487949,0.025716633444799537,-0.12783976640584402,-0.07591037348978051,-0.12411275697018198,0.4952755835902715,-0.08468655946657759,0.009367059189315383,-0.29175898910440784,0.008922338688778297,-0.15711121494420505,0.114287715734726,-0.1306257375181494,-0.1629753706377984,-0.2948246441239801,-0.016567452168093903,-0.20210506764929762,-0.10832715198533746,-0.0049277868986468,-0.3824631785049061
ACH-000438,-0.04482002728912784,-0.08982288132629629,0.004544184577295446,-0.09752380981126647,-0.06011577943782072,-0.08339725838675031,-0.11627765957629227,0.047061495824410916,-0.13169659039142662,-0.057590107901783885,-0.2582924000800715,-0.10805331440241178,0.004849377983020134,-0.07012277063040953,-0.07246672711397992,0.12399348689748492,-0.32507428782666337,-0.07855928144356754,-0.20756216317152842,-0.06845757069592666,-0.07566000169674603,-0.060259003441521575
ACH-000444,0.004788590923393998,-0.14873965216415502,-0.09404396902846676,-0.07623800406470528,-0.09226643281496019,-0.1394087823625313,-0.1570308935552399,-0.28445882566412944,-0.18115474375093865,-0.1365543252014328,-0.1445969813327898,-0.15139417241830586,-0.05207655376982965,0.028758109402097047,-0.11991457214270984,-0.14814134690591846,-0.1308150399869634,-0.18827727872288524,-0.2303135808310255,-0.0847032011831167,0.024353770834714118,-0.0031277368143313943
ACH-000390,0.022125919881862154,-0.05556864299480374,-0.06310614511682093,-0.03834486755850736,-0.1363053614556246,1.339247129709415,-0.05336321232942306,0.3494979544381646,-0.0652343901490602,-0.08063771855196189,-0.5045720426943962,-0.11732548165072773,-0.021601351155426454,-0.06821812780193158,-0.11140783621043968,0.10111459100694127,-0.13135789921750143,0.19151998914793236,-0.22874779875127826,-0.12421357044583074,-0.25119845419677655,-0.016372804613738363
ACH-000787,-0.010753582895595548,-0.09496530259057746,0.054735433039796944,-0.05485626635971694,0.15127899916131102,0.7294801162379076,-0.03930888169441242,0.10405236216418384,-0.05037181981915635,0.03594592036858806,-0.399236018336464,-0.07472050895711688,0.228327258379965,-0.06425762414898305,-0.1129050549839055,-0.04896436352291304,-0.08161178260181659,0.037190224552842474,-0.04727508593171086,-0.05011462571758444,-0.05182434169155158,0.3374883116758669
ACH-000152,0.023580018032920404,-0.11993070119307725,-0.10234523598196806,-0.05641085615944115,-0.01733229666836392,-0.1351901461717001,-0.04233670163747705,-0.3464898346765287,0.14897615964811042,-0.07240448810287643,-0.5559135717437912,0.011065549736398908,0.09925232273693535,-0.01584712557152757,0.1695366347774895,0.021060228781184104,-0.1509456114101149,-0.10175142510502261,-0.30646759104083254,0.09161695118356641,-0.31915064285810735,0.4846500997159538
ACH-000602,-0.03200902109932573,-0.14788020640436364,-0.1526275973596783,0.013165795374373963,-0.0960339795723708,-0.16480693243818184,1.8982562156179872,-0.04065303743315748,-0.12016628384849813,-0.03853519209668838,-0.0851537096511157,0.02489617371873081,0.00048783288403037646,-0.09535732093390872,-0.07159358703287813,-0.06233201748383165,-0.2602668259524609,-0.11299537304834575,0.353427438089864,-0.0469808496485552,0.2502435365554903,-0.5320549140398917
ACH-001119,-0.12565197330989575,-0.15021605904564933,-0.17614618165264112,-0.16456814252062876,-0.030735721047297597,-0.27259699051780467,-0.07022905641756379,-0.3832263121908342,-0.018765374689727048,-0.09886749183362148,-0.10000531174124105,-0.21577227093610704,-0.46793010425062576,-0.07213135152025478,-0.07680213376695007,0.12269744599097764,-0.30938702103727084,-0.23969542771133612,-0.020091156638338676,-0.16892199314660672,0.509345897265615,-0.743634866633982
ACH-000477,-0.03967205259867346,-0.14404915969661064,-0.0685804195102522,-0.03627080845685134,0.8889083843369842,-0.21062825674792923,0.27650939634033395,-0.16205385450672335,-0.08636415583206693,0.027122333606342607,-0.7460235727341404,-0.08079249270267,0.052647013854455714,-0.04700958081365228,-0.047328297533457575,-0.056135332004345395,0.007287304594938063,-0.0006503141427201101,-0.17458081770259676,-0.02926061969479507,-0.4060583939268179,0.21540993732386085
ACH-001356,0.04522801108553035,-0.18941271148091254,-0.06325097626779616,-0.11552342849441623,-0.1520468435005318,-0.19576392562385872,-0.12600163543092047,-0.33511228269278653,-0.15157614577369075,-0.1426762356597786,-0.5876506634469209,-0.19992699033025313,0.06416306450390862,-0.1700010815213864,-0.042694502240141353,-0.13156596750734892,-0.059963015750291226,-0.18317853153835223,-0.26595132816015005,-0.13289286997056565,0.1257803656199602,0.41988104093787193
ACH-000583,0.057630240470447326,-0.15432524975074202,-0.1380188287348156,-0.11075326588024173,-0.12440927230901953,-0.24418765018418245,-0.10031422517869257,-0.024797032269341993,-0.13485303746757304,-0.10137483853143903,-0.08291631637235958,-0.08637692017202742,-0.1600496351787688,-0.12871629438299087,0.280820884995591,-0.04895865630816062,-0.31465593584600804,-0.18152908509470525,0.6560636209240148,0.014504248741297424,0.27166988715298945,-0.8496836467697004
ACH-000796,-0.01368693978221666,-0.20867258262285743,-0.16345681950886315,-0.0722852428341925,0.13407229869751833,-0.12918454010794078,-0.1911651714200266,0.07065012704597506,-0.191767699464642,-0.1541816405857299,-0.42585162246392183,-0.17883610371371816,-0.2798378980419256,-0.19718888052668646,-0.11921595135050866,-0.17667496770122038,-0.42349419187319076,-0.19042255195473767,-0.36755036520778733,-0.10919559132886364,-0.08772833088810233,-0.1755854979025004
ACH-001550,-0.12801295869290874,-0.18081617559250193,-0.195346044029945,-0.16645045000414108,-0.07787310919155958,-0.18067409782581267,-0.11105472119976291,-0.2576567996178721,-0.09948765606408144,-0.1389678049045503,-0.49374717719938305,-0.21029653631271022,0.015782950207772737,-0.1996813749673145,-0.14248900964266636,-0.14657276595788038,0.021488862288307004,-0.1263798668338784,-0.2383267550369854,-0.17623097486769548,0.18720055940082297,0.4114036926605843
ACH-001552,-0.08338555977793718,-0.21702701291686624,-0.15543791733635154,-0.1049055736405742,-0.09947681726038037,-0.19863025787947755,-0.07446166668199095,-0.3097313542221337,-0.09010290240234443,-0.06339766651101522,-0.6219462540700056,-0.16918977415466044,-0.06412793978279324,-0.15471888040706788,-0.04249724448106466,0.012276186197037173,0.05431282160362262,-0.09478583584378678,-0.3362763244271512,-0.08949709069506141,0.13904573435240328,0.2396860654130116
ACH-000019,0.0061883172320035314,-0.08452765031726055,0.6717967157256702,-0.026953543650740337,-0.0015289706627396882,-0.1807338466488051,-0.1587053992071318,0.15476716026449255,-0.04778162988085525,-0.059590538701714366,-0.2903864020987024,-0.036341594856228114,-0.045736436936638244,0.07147091225278539,-0.1181555753662346,0.5770708799031452,-0.1260125182066307,-0.12295964424484487,-0.28131386792635094,0.030427530591660073,0.012824778533984784,-0.14693728740926384
ACH-000044,0.10778933379166973,0.09011696737801456,15.425235130560509,0.10437391188008519,0.0347503873078925,-0.018917459051312296,0.0957267396711901,0.39419399736011845,0.20023943073120334,0.09056954360040485,-0.021926779772717772,0.48230194571272866,0.33570833470150835,0.959988526468407,0.07709039355556457,4.517042749846123,0.7354243340303325,0.008339882776321148,0.028760259489861637,0.293340797000731,0.3697689329924436,0.1371095767479016
ACH-000621,0.031144019114620343,-0.04833417334792339,0.04705567236951213,-0.030869231893845387,0.0903780278014946,0.07808183650050902,0.013336142739075534,-0.12132521060540694,0.29772551606869146,0.08657639058157512,-0.23512658796865324,0.10318711914008635,0.2663617598437548,0.09481402454484342,0.2102584848241325,-0.06150813412369519,0.24137314794050668,0.059545227834306574,-0.08935524198134019,0.36643606938542217,0.10864635287437528,0.3528456808214202
ACH-000759,-0.030652156108247446,-0.16290916032711653,0.35973717640186476,-0.005029724240078408,-0.03900166532762587,0.037306526395068436,-0.09600456556539394,0.5651737573346622,0.021872320860261023,-0.03972434910056613,-0.6810875127760495,0.052074960837490795,-0.0793157474700445,-0.020591141449005746,-0.00803247397470061,0.2965394563351602,0.010943411543315794,-0.057486367277417585,-0.2584255200443631,-0.0683480072541739,-0.4853997897341124,-0.02622253667689454
ACH-000768,-0.08541008612608211,-0.17447623465750658,-0.17409111628777718,-0.09934400958403639,-0.14523360647599,-0.16630572571400032,-0.15947648623964117,-0.1705884659040446,-0.15313112125744985,-0.1106501146149747,-0.4568996897051193,-0.11987030463378298,-0.05675809929780115,-0.12732232857302797,-0.14206109820861862,-0.1096058364917433,-0.3355258158063966,-0.14373763654081093,-0.23666304415945105,-0.08295741214726748,-0.15136207120592257,0.2200016426403335
ACH-000934,-0.02954781998982431,-0.09146044956916739,0.9195618687549576,0.03712721744486435,0.1389111882030271,-0.05049890862935823,-0.018755304075400627,0.44677304470222573,0.06836482607345043,-0.0036044721501987333,-0.4372703002547163,-0.14686066927648966,0.2059998828697651,-0.05976080789248738,0.07600962456111005,0.7468192843502762,0.10354847767461962,0.0028304316932234114,-0.13488740209368286,0.324616364129709,-0.13330547550485036,0.226271513917941
ACH-000876,0.10854925612599876,-0.07973024636377728,0.6614671876667447,0.04721921312482757,-0.0016685802464888517,0.06254365475303454,-0.053026396323546186,0.3728394878020764,0.050237666236734216,-0.033007232154757656,-0.749020789895834,-0.0007287333382680454,-0.05439648000485578,0.11896584806058434,0.03235016898993753,1.1692610568059736,-0.17412379514537937,0.08671879196761839,-0.31529160849907406,-0.06332976666341777,-0.5411952274174313,-0.0863772091679364
ACH-000884,0.07470727915579756,-0.025303097126261623,-0.0871282271625397,0.0629579163922819,0.09543410380013245,-0.14813552111801517,0.17621287601670405,-0.07556635260858838,-0.09080818259187368,-0.04101360812018746,-0.17676324697830428,-0.007506911570567045,0.24089492033691604,0.24174069834706735,0.16401067996007318,-0.08681223579139592,-0.11637578160196668,-0.08593872580536166,0.04952088759264621,0.11089209893351018,0.2790753743102377,0.2913481800084415
ACH-000573,-0.06949102777279988,-0.1253512783195868,-0.10371191788579774,-0.03424706386290393,-0.12532953996174614,0.03177160298526238,-0.05599575142566033,-0.1390966871814273,-0.10904741242057828,-0.1015767974779134,-0.3862084756974381,-0.1041887203714819,0.07991119169939728,-0.10654915936757023,-0.013872981659513983,-0.04805639565901103,-0.02536190883214217,-0.06145407964127254,-0.19461843496215367,-0.050193244012846666,-0.14814241063202327,0.26683811970669935
ACH-000910,-0.06846108064691597,-0.18268797629230588,0.14255529230304015,-0.07609261894629114,-0.05759940379845599,-0.13604220223489286,-0.16415392992923367,0.10857676939367727,-0.18405839065208443,-0.15472796855822982,-0.37079830362675487,-0.04681660235932471,-0.09123786321238357,-0.1191413347973374,-0.09925947893406134,0.5590204625738674,-0.1730196889650137,-0.13204831440243936,-0.3213912898602352,-0.13433699929204382,-0.19289152736256165,-0.2992364550084953
ACH-000849,-0.03456003595951195,-0.12867490088204458,0.05598658708389008,-0.07938360738021881,-0.09116164192260454,0.012967266193155446,-0.0013680389847243535,0.3938869945450687,-0.03428361828083956,-0.0544979849371709,-0.5118930671195416,0.0582567393971444,0.0705463446272,-0.047382515286418445,0.004684461028789522,-0.02165405794108351,-0.146529444286297,-0.06944852731915149,-0.16194784091604622,-0.12520720581172542,-0.318419258780577,0.12597394364073472
ACH-000952,-0.05566159411580327,-0.11717213353033265,0.572190391019684,-0.00967941839007629,-0.0035936355772157036,0.03758793743414859,-0.018107100858209494,0.2954369969306573,-0.05845548710114957,-0.08026842109991088,-0.2826721117528857,-0.04053690197119888,0.16517059873277634,-0.04124039846082102,-0.09075879416216932,0.5344050509305978,0.0269312270403726,0.10564446104271816,-0.18047265587186193,-0.030264102053959255,0.23185791085348262,-0.017905490576962613
ACH-000935,-0.039745628519139035,-0.20152776340654485,-0.14358926053076176,-0.1713747073592081,0.02659632499368836,-0.03600806692098616,-0.10676449893676963,-0.44280820046261143,-0.1468362680394679,-0.06600415430075285,-0.486343264886722,-0.18366510489726826,-0.17530492778833254,-0.21583735640174084,-0.08463501876146991,-0.08631424745616471,-0.18030977796460068,-0.2003272607603546,-0.34633421560300387,-0.1605764293326226,-0.15342570969704813,0.25737361425546523
ACH-000439,-0.12673098079948442,-0.22223226361197926,-0.10431458266014466,-0.04654327339238931,-0.033211741873633495,-0.24120622881275305,0.45562823824183546,-0.13021443605016747,-0.15072296612098227,-0.07937324396064971,-0.12400490394871186,0.004633841878108336,-0.3385531515102738,-0.1791567624368081,-0.12497432777522302,-0.1474084550526015,-0.3157976517003811,-0.18705879375870862,0.3448557201035611,-0.1383153833002363,0.3409689703590691,-0.8078836291287504
ACH-000405,-0.01690132107096116,-0.13769838018326283,-0.12191113367322046,-0.08739515843334068,-0.08158180568533384,-0.2512623896803374,0.0024215856076501762,0.14110169366610328,-0.09489403122408617,0.07389907050123881,-0.1096142431723757,-0.13133391156538862,-0.12297631842646271,-0.1123058870517736,0.2461618504218792,0.0035193706979032716,-0.2932798122855387,-0.19376669487157663,0.8261589763272202,-0.08688860077012928,0.1751946578516909,-0.6002571712517535
ACH-000072,0.010704546852602847,-0.11063697045294685,-0.12995809900997557,-0.03152147892204219,-0.06852028389909162,-0.06939729103384401,2.1738534489946097,-0.1851844757546855,0.4749859833400495,-0.048631626423905235,-0.23492696977943886,-0.128206308156364,-0.08357153510947476,-0.01334388854916311,-0.05793122658932178,-0.06256830800325669,-0.23468661689019715,-0.13561664218786357,0.04968101383545783,0.03958796431520417,0.019336861734642996,-0.5558973802608028
ACH-001554,-0.14547886471153523,-0.25805752704057183,-0.08087850883957083,-0.16731439961379507,0.6545162434131374,-0.2348026018913357,0.0511439770453927,-0.4628943768942678,-0.21837196068874737,-0.11758244672848218,-0.6301706751111457,-0.1792822865081692,-0.21461430246882252,-0.19216338471481226,-0.10668468413360128,-0.18528114044323524,-0.11620726416725319,-0.10006235487291708,-0.4207444794452599,-0.18722524368321736,0.08451941639015227,-0.197027818640425
ACH-000450,-0.038389006007786206,-0.17174921149542358,-0.14736178038733222,-0.014546382153389444,0.8546386598493805,-0.17702315680641123,0.1901920933640346,-0.3430292678534043,-0.1160415392388727,-0.003991370380685295,-0.47222628529360255,-0.09907902148096634,-0.0745813605553017,-0.07925319021733404,-0.10345995570482383,-0.14291611621669334,-0.20647817698726437,-0.16036905910390273,-0.27183861789965624,-0.09610257013069298,-0.3146492456139973,-0.09347910416165046
ACH-000881,-0.10276758872342015,-0.14343359546925585,-0.13989665813928448,-0.11599077312441483,0.3404768181760458,-0.04378122061864663,0.10944519673137873,-0.35149402275950464,-0.14511108000225578,-0.03171350917037519,-0.3198591134406671,-0.11594700016649949,-0.03725119170767739,-0.10883502913104849,-0.07449880904892361,0.028642105884689382,-0.15663161744394943,-0.12120846860530271,-0.2674568236756542,-0.0653777493701751,-0.035833033652811555,0.12061603110632453
ACH-001555,-0.1770210925533139,-0.2528346716745189,-0.19660943996018138,-0.18422597574142233,-0.16694416557245084,0.0010841622667404497,-0.19799158014513266,-0.49500188267383494,-0.224590101484829,-0.1743589614036712,-0.5746225472711292,-0.21596413926800978,-0.3172883518620622,-0.23504029313402938,-0.1514757126043979,-0.1414416202084753,-0.37070906318536656,-0.179878501052899,-0.46912407011839174,-0.18530870455065357,0.12246064250985934,0.1640087933802049
ACH-001556,-0.1682753037515,-0.19729098324035174,-0.07846266650904118,-0.15520860631868916,-0.07614205295033742,-0.23287338348436476,-0.16407639131308036,-0.3733404879001929,-0.18478366174690264,-0.14922986910541805,-0.4806130416339425,-0.19634235834462768,-0.09635522597708092,-0.19479735231963666,-0.11262419960902773,-0.15537956098845224,-0.17939122883061487,-0.17540493675738245,-0.3859852550662112,-0.19517851948309123,0.010668380360458755,0.11898286009578823
ACH-001557,-0.18030047129740653,-0.25234859543027255,-0.16006618053008065,-0.1511943941075963,-0.13866636126097218,0.09615878446100647,-0.17318546267357474,-0.4184226672088524,-0.21359353894325206,-0.15919188052462213,-0.5948723763964183,-0.2359287959697862,-0.25832299346176824,-0.2523536681573494,-0.1475400162177419,-0.1759500375325461,-0.3457094147226781,-0.1486165899501266,-0.4442931350913918,-0.15422596277080552,0.053016356509464006,0.15071115396563134
ACH-001558,-0.15030137342987715,-0.23916484678937877,-0.15548878015593642,-0.18522486159224935,-0.12249473405535317,-0.19824612647714784,-0.11291699653231756,-0.32107355355492073,-0.15118922169005902,-0.12763694977337067,-0.5289677069321442,-0.13628293559128332,-0.11032267333990434,-0.22682814625849743,-0.14109581031302132,-0.15092709402718404,-0.21269970758812093,-0.19057445029460937,-0.33044620190441565,-0.1819510696576539,0.21685780487512077,0.3398547205160413
ACH-001559,-0.16589271157508606,-0.24966756633033396,-0.20769049339650775,-0.1738096442608119,-0.1710032267101144,-0.24572366152238662,-0.19918009912720155,-0.4842148828346602,-0.19665291885588843,-0.12861843613185683,-0.3722790806216987,-0.19054512423883951,-0.2093228968712647,-0.24530086163092044,-0.09727847889678395,-0.20531514501334502,-0.33370562847754054,-0.22606350028223632,-0.44145998572053136,-0.1574176800821366,0.138163782141917,0.059506941019748454
ACH-001560,-0.1569282951281206,-0.2449290807764718,-0.1914631682504365,-0.17331057360105526,-0.1762634371276391,-0.1840819824195035,-0.1821426448297732,-0.49947898827763676,-0.21354362454888867,-0.17531341594513153,-0.49139720927416364,-0.14544031187816792,-0.26379180991849216,-0.22263334385652933,-0.14035215503060328,-0.16334125816034098,-0.2780717068743748,-0.23360025885547606,-0.46712655158843586,-0.1830775379185042,0.26109767554817465,0.12440727740487591
ACH-001561,-0.1674753140901865,-0.20454842462389752,-0.13764948812173694,-0.12283567889303326,-0.06457815078442825,-0.13194807259463856,-0.1300141039251831,-0.26498800996328997,-0.16306388945458566,-0.12073709293203197,-0.574536329742171,-0.15021462292497623,-0.2307754820352031,-0.20404850626434012,-0.09925448793632735,-0.04341965413707819,-0.13770566786877347,-0.06577567986094293,-0.4063180630695758,-0.1788724407934036,0.2815038832021148,0.10184068423808404
ACH-001562,-0.16812551103292617,-0.2654207609688328,-0.17124378419662775,-0.13639582244699464,-0.1071213542394606,-0.16365590138979594,-0.16578965539901633,-0.274363944176508,-0.19233677227159862,-0.08899478262663424,-0.4488358993052429,-0.15038180684491642,-0.12934515104756159,-0.23032722923078136,-0.1388397976876487,-0.13249949565049596,-0.1739696173136427,-0.17257590423461117,-0.35718225767213585,-0.17097572206915818,0.18141829550250163,0.2566345773185317
ACH-000449,0.0276445956384181,-0.0018442070286716413,0.1432429172534217,0.02839722140508552,0.16002870683061965,0.3698087939764392,-0.08378052929000274,-0.27173787414918293,0.07385680500660298,0.09086439076806437,-0.15846863644264586,-0.12033407027355746,0.03231407354190887,-0.008944831721394713,-0.0769565836562622,-0.14774365760959782,-0.06563961483709102,0.01910800942963571,-0.12655397483671585,-0.1321442256316433,0.2005902186905592,-0.06902628720309971
ACH-000987,0.05491775045884635,-0.14652896124062403,-0.026881826885586574,-0.08765971903803721,0.8067169162684396,-0.20738415673537058,0.17356427127520577,-0.29202447485349087,-0.14676877646541234,-0.027556698065624677,-0.3948279736200913,-0.14848893140950964,0.058463019500358364,-0.02448209563601815,-0.0952623347934898,-0.11399021209786568,-0.1811803128645876,-0.1282041780508733,-0.20525318738034978,-0.07150451222163069,-0.021864147448385343,0.07583122483378875
ACH-000192,0.026714202896344127,0.010821193400732735,0.20938540583620796,0.005519125875539714,-0.024249041424301846,-0.0372936940485569,0.15449991426844836,0.1951396659140299,0.43586354944354766,0.07636463457129533,-0.3473692331632153,0.14338631836105264,0.23021610490330927,0.13938575465578543,-0.0032992949159629916,0.008299067107778025,0.5855139786158309,0.23663893623728602,-0.12770113034772332,0.15993536874047032,0.05750869515594268,0.1485051545489135
ACH-000879,-0.07019062059243932,-0.04408533208802943,0.0036028798303089247,0.020486673551572455,-0.008548164755907252,-0.15102975170114294,-0.09101283708762124,-0.09877075136354278,-0.05060512058342535,0.000946156460973844,-0.1402730388945847,-0.16760677523282833,0.15687112308060955,-0.028820481500502104,-0.08436602612803143,-0.1380264891653789,0.17609208318464753,-0.05014126950992781,-0.11982450302304672,-0.0026603432621524585,-0.10395725042004361,0.13809178314238657
ACH-000988,-0.0004147486520340494,-0.1768409209848902,-0.17774174972680662,-0.0848936784794052,-0.1383702274955673,-0.22219859368572084,-0.11571218615022871,0.001974925360221566,-0.12142776766399813,-0.11462969091331852,-0.5202636394358022,-0.12405193345800365,-0.02142514092420072,-0.03338926079917501,-0.11992562315794111,-0.12802454591481002,-0.0863724381484005,-0.13802890567410014,-0.2633311982737512,-0.10669384224570462,-0.2971432119216207,0.08869175885554911
ACH-000359,-0.03131288031931085,-0.10667145704660733,-0.038696040002899626,-0.06763976635020817,0.06167301565660496,-0.15226215270589724,-0.14355999421011462,-0.36419705379305267,-0.09701719752924721,-0.04675076879544352,-0.31029847448703934,-0.06411041095825028,-0.040969229032605525,0.005940509733129615,0.02492776013966418,-0.14673524134384275,-0.21149021675342203,-0.09654605527371826,-0.25764783321985274,-0.046886391328552685,-0.0652752571676013,0.13251720121423255
ACH-000020,0.03351576282632624,0.09584643289769594,-0.005771570419874278,0.01603382795758151,-0.12289806285411167,-0.24393195148136562,-0.011889357592473875,0.306523374958546,-0.09596259774219577,0.17923317679960263,0.5564867774515193,0.2713949440161192,0.17934449051470497,0.1263859931698108,-0.07614408837562683,0.12056387257721109,-0.08635274308620472,-0.162109835909684,1.1687096741704488,-0.061088612377975963,0.15312144927546475,-0.4691664334120889
ACH-000032,-0.013021225028010489,0.10737076034871806,-0.07314248628805238,0.019912179735300285,-0.05498061944010615,-0.16859049975984777,0.044692426496175615,0.448459259650505,-0.02911362756210845,0.29028293339756733,0.6288963508344733,0.3214160220140509,0.2988457361312837,0.06839200387716615,0.07066085786852253,0.13858288277438277,-0.004186056292315465,-0.06229244130864505,1.3012641488842605,0.10228341092640164,0.20211901770310362,-0.4128060582318887
ACH-000156,-0.022054398230942778,0.05486264012035087,-0.07328083852865622,-0.004236338857714741,-0.09952014738491496,-0.2646537545965637,0.05474443075409107,0.2939507884393635,-0.11675604261155387,0.06441714045651441,0.6073782025114538,0.150780808484895,0.15240750613934032,0.036735150793839454,-0.10022209450308939,-0.016846134288126938,-0.16247750374888456,-0.1229005775569908,1.238650088634227,-0.010551737064675154,0.29460247304780546,-0.5427878189717289
ACH-000391,-0.013372177661123332,0.06549805964750781,0.13386488977522742,0.06212083002015283,-0.03541274614075909,-0.08025034454513777,-0.016873845757342094,-0.12004525126486829,0.06941682173026106,0.007191418300924504,0.5064377137140835,-0.03962992831771498,0.16174584344927012,0.05280586004303167,0.045155342458900065,-0.02533875139479894,0.8471847812345582,-0.005725472815229984,0.16332159494352985,-0.011173011335108179,3.6605094061896106,0.03955726027913467
ACH-000078,0.07350282099025772,0.2458535738072022,0.1145821098445324,0.244181135632141,-0.08685730827661582,-0.0599230375942336,-0.05010683683279068,-0.23443446559865586,0.04572774783636282,0.04921175491707582,0.6267449152528007,0.2707519758655717,0.21246360110339746,0.5913750515554093,0.5574456386512516,-0.04696459786011991,1.325886370270298,-0.078199157313088,0.08259542667325037,0.13945702186017356,0.4644574658269185,0.12021214432026382
ACH-000601,-0.004509202752051951,-0.06342461767126721,-0.1823359026708838,-0.10502238867456105,0.1338822374157962,-0.1484060968150367,-0.11912741408423697,-0.28256431253420433,-0.15885176379191546,-0.10331703077389955,0.41251770965413675,-0.11751775114464061,-0.14524633873053325,-0.021298840865112294,-0.15936622831310496,-0.13413121928317187,-0.17036896931558512,-0.14905882250307562,-0.12077263717279874,-0.1297677037929884,0.15651535575205167,-0.21286830190841247
ACH-000220,0.3020493874154586,0.07351920870911921,-0.12546551973256054,-0.013074135252209733,-0.13074229980649002,-0.21707845846149387,-0.1117580543345497,0.13684468520523219,-0.08341049225104415,-0.01571026463335346,0.5184805200808058,0.01114616726557293,0.011448889582793186,0.043817133960543736,-0.048304681889330715,0.04218590571880515,-0.2652578555802947,-0.13380209448004862,0.9476388790415438,0.04755333354227292,-0.0007140651600455251,-0.6483794542578125
ACH-000077,-0.005180753856351984,0.1322781362461599,-0.10766899323351006,0.03687798356123526,-0.14037361826957687,-0.0069679843066990195,0.07044876874997813,-0.006579776402553692,0.10778868004211294,0.19115871056610823,0.6399781734466538,-0.05427642387981643,0.0696692218304407,-0.00969314383221002,0.09208664008771592,-0.01223768922057732,-0.1428047416497987,-0.09787219676028214,0.699835271789435,-0.08553252362103707,0.23218176686791056,-0.40457980009449485
