,MEblack,MEbrown,MEchocolate,MEcoral,MEdarkred,MEdarksalmon,MEfirebrick,MEgainsboro,MEindianred,MElightcoral,MElightgrey,MElightsalmon,MEmaroon,MEorangered,MErosybrown,MEsaddlebrown,MEsalmon,MEseashell,MEsilver,MEtomato,MEwhite,MEwhitesmoke
ACH-000205,0.00023215360833676253,0.0070204325597708825,0.0027186716325606113,0.0023496003783760517,-0.004525662917886878,-0.004678612571368738,-0.0015402234557970668,0.04374702545767996,0.003504862640199588,-0.0034268526789033066,0.029871612847971313,-0.0046167399533125165,-0.012933333816680475,-0.0013725118137781667,-0.0034622973287254835,0.002023553521475833,-0.014299722865827378,0.0010217415831461783,0.0051218778170284045,-0.0030052762576993795,-0.004307930053620987,0.006652920811270181
ACH-000218,-0.0028879456188511798,0.006257615049912217,-0.007852997612150851,-0.0039019988305529643,-0.0060227338102766224,-0.005462235387463793,0.00013882509502312302,-0.045287550942517955,-0.00815690864221179,0.0011722874725716465,0.04498756367634099,4.631639672725811e-05,-0.006880879004341797,-0.004020749681884456,-0.0031502873626756923,-0.001867472367744449,-0.020510255468139033,-0.006414103889795541,0.07692118469053884,-0.003299355880509734,0.003833615911832434,-0.056656439823257236
ACH-000034,0.008924079530578959,-0.007241718164507676,-0.007675286794382452,-0.0037426833532370795,-0.008210701342643633,-0.005630821008490146,-6.0783257451426514e-05,-0.04056254462660797,-0.010133126683707914,-0.00488370540560648,-0.0043806010680474275,-0.004802206656560729,-0.04908907415293711,-0.004038221543558113,-0.005265640814773947,-0.0024094067299994136,-0.025782825272586404,-0.007830241526882832,0.04214976224746238,-0.007391619659041955,0.008884008315758517,-0.07248309009474789
ACH-001318,0.0012226308960592044,-0.0013039835169279426,-0.005707567938930463,0.002500876282062345,-0.008540541602578154,-0.004387986814236396,-0.007266049005392495,0.008511264536670915,0.0006612365230350621,-0.004191533230350551,-0.006352264145751216,-0.005221461604253161,-5.431307817509198e-05,-0.002393251200675643,-0.0017144696729514532,0.001394531276261812,-0.0020364905263806177,-0.0037259413690103093,-0.013604083975740625,0.006479938328491305,-0.014263951153498766,0.011181648945252897
ACH-000170,0.0016789665200117464,-0.00695775581364266,-0.004379411770470283,0.0160965670190215,-0.004537517038849509,-0.00229688077908434,-0.007006804716199726,0.019087727835004235,-0.0043182187578748085,-0.004833082165814927,-0.03982528113908757,0.0014197273666499031,0.01579681470734408,0.007905609699783404,-0.0034927865722313893,-0.004153981522205317,-0.01441489951651145,-0.006628644717268134,-0.015541475920689513,0.002601067112842821,-0.03142542260907936,0.01758601198600362
ACH-000320,-0.004675987783993544,-0.006513615643443309,-0.006294831884198169,-0.0020778183544052213,-0.009416114731148992,-0.005648631308175896,-0.0060501524954468455,0.0026663106731241665,-0.005237541370418228,-0.008323706500951385,-0.012218582361025477,-0.010314411752807352,-0.012272643948245917,-0.0064392182662502155,-0.005494055588956823,-0.005856073437671673,-0.014245744940297926,-0.00588991644379902,-0.007337873968308864,-0.004836689014586131,0.002241479445926783,0.0018032375483471046
ACH-000347,0.0014833168267764482,-0.004312974806048434,0.007333310829492658,0.0033085248794259645,-0.003106827555610462,0.0041241013315285804,-0.006114031743829036,0.02676737629526829,0.0025190486955106155,-0.006088695027915005,-0.018241327960622104,-0.001523507359823009,0.012843477427469073,0.01060524153272276,0.0019464501695671918,-0.0013131008376037372,0.05095656759077631,-0.002298953928622841,-0.008852470560689012,0.005622739219875399,-0.0005355230240792091,-0.006838767565249385
ACH-001173,-0.007613246119905515,-0.008796601332138153,0.005228950095810965,0.0010218902426148866,-0.00405653483686013,0.012393156645481613,-0.004108000192597261,-0.008024166660881888,0.00734694172002306,-0.002519625219367503,-0.05607815267558547,0.0023217456021445153,-0.006850964291090938,-0.0004729088075123087,0.01394404135497347,-0.0006621422270689209,0.008338741723786998,-0.0005943842457913201,-0.02292813591536636,0.004507593505799114,-0.008408100728677946,0.011463348056671544
ACH-000654,-0.000559154419851691,0.010121757272120982,-0.002715427048299769,-0.0018002263548380368,-0.00808659469450943,-0.004689941635331492,-0.006136494997549303,-0.04503873407746758,-0.00961445472212826,0.0011171756755817344,0.05484512495639154,0.007901372989544726,0.00784743964541115,-0.003189958192962339,-0.0016520838822548926,-0.004436073499010199,-0.02089020517233603,-0.00712152893466001,0.07002508015484525,-0.005504262870286393,-0.0007437702005867145,-0.061713208065209656
ACH-001743,-0.005099284861329125,-0.0072939735330785046,0.006308741612734772,0.001697795289175473,0.0013879815154077269,0.015762240182087276,0.00016743876237341896,-0.023915548900333136,0.018869338844184978,-0.005031630662759526,-0.027807121177376073,0.04181608786063636,0.017079264725320255,0.012408531355569744,-0.00045213187996078223,-0.003871884282260863,0.01719906371753284,0.39904476598358546,-0.018038583728651796,-0.003459579724739535,0.01545049668804264,-0.008071916398374894
ACH-000189,-0.004384271800730931,0.003667973082524325,-0.0012593065250195848,0.0012538572749616539,-0.004662282836402505,-0.0010017811886917738,-0.0032894966020367263,0.0031258547313668256,-0.0025481862533215417,-0.006787666792596,0.017625159372547567,-0.001944051898082632,-0.013698208131999628,-0.0006201190823632069,-0.0040992568748053635,-0.0027984285981816964,-0.010675771755458287,-0.005660546579611649,-0.0011853417475676076,-0.002096457616801596,-0.003276805421632141,0.028027188733280747
ACH-000922,-0.0009769292398245978,0.005855398343929767,-0.003976367920247509,-0.003669729359948407,-0.003525608752067156,-0.005571420551726682,-0.0005528104331062793,-0.03918511437387716,-0.006731476042031468,0.011036790114816225,0.04612088092172322,0.003606744261241563,0.0008081870567420547,0.0016833775843933957,-0.003862821632518133,-0.005177789973728572,-0.0004309525408520598,-0.0023089562528313848,0.05742887345226192,-0.004788493511580395,0.0024792315620197443,-0.045942023010335925
ACH-000565,0.00793817110750214,0.0032467657508681953,0.0013275575191932741,0.0005333403320994016,-0.004133632533842873,-0.0016751690594537997,-0.006351468662717411,0.0592839170914643,-0.001195293443209765,-0.005525883082043957,0.014371595813630756,-0.0034577199989368566,-0.015771138110337826,-0.0013065140179408258,-0.0052594998597316235,0.011032377389990583,-0.01394592722244124,-0.004646685936519555,0.001786249437452336,0.0036288537738311775,-0.009175429275543164,-0.014831291079311422
ACH-000041,-0.0005349758398894932,0.010808917721691865,0.013419459403574923,0.0014522521866182226,0.0046658909907226365,0.016436323483705335,0.003039687172782625,-0.012670293060589392,0.017164873411061623,-0.004081914485474795,0.04065771385127994,-0.004927996335212496,0.05703075453568637,0.0024855383743774056,0.003151645852415999,0.00042663402060832674,0.055956233315739755,0.0019541788985863516,0.0192838841055656,0.011646566121046876,0.2305340806306118,-0.003087437859115855
ACH-000169,-0.00017336089733576364,0.010024236109502873,0.000804251830817515,0.0033036396731276683,0.0011968524448208813,0.005198609832851858,8.061221050623498e-05,-0.01977256648006853,0.0007025700448991098,0.003674565301547716,0.03504472463365658,0.011881340301214259,0.04362463651266751,0.012873097911084604,0.0043376814833259135,-0.0012770437690374772,0.022769549419683916,0.21931552370795068,0.007866487424998016,0.006049900264289289,0.00197733718511951,0.03308075969964841
ACH-000068,-0.0007021828068025314,0.003888748878695051,-0.005518935452683174,-0.002767755725869219,-0.004107798117072152,-0.001182542335185273,0.0018356655374488992,-0.034733785889358874,-0.004002387241727933,0.009906559898738412,0.04062482645353122,-0.005040814324896381,0.006269914000822522,-0.004073515257993577,0.01956675000217585,0.005337919745930314,-0.005960211617130673,-0.0004949202181403484,0.07581025140020066,0.015819405450265132,0.0005412853051117348,-0.04931718988436083
ACH-000960,0.003440322716362079,0.0014543748992812174,-0.005607518978281177,-0.0013915817595366363,0.0035197403940650813,-0.005894184472270828,0.000763034618308432,-0.03834607754804144,-0.006663565586735516,0.008738007177693807,0.021230402666391722,0.014816833324014934,0.042796516044797214,0.000454330886227245,-0.0049091812281350745,0.002286045952778578,0.0007493386636454422,-0.0015849692880717833,0.062127048493802725,-0.0029049637207620113,0.004574003574986901,-0.03693969460939368
ACH-000144,-0.002463355011294509,0.0041021535705628226,0.0024838568833549374,0.0004363594505420016,-0.003696728622672283,0.015030982328792073,0.008300913456206494,0.04543977728335446,0.0037894193057839125,-5.779426925274668e-05,0.002552496307022768,-0.000913292357624341,0.03448580606951504,0.006763737529099782,-0.0010873974781535132,-0.001491836015795091,0.015595810127955991,0.011089606193631892,-0.0026850444031259954,0.028327729670970168,-0.007183675627989377,0.015714455605572733
ACH-000791,-0.004421732407682092,0.007848751638045198,0.0016664523661194736,-0.0015769073725270082,-0.004101236221623254,-0.003491071331649583,-0.004601476499218545,0.04201170328541954,0.00027373140818270296,-0.00529156335399254,0.027406778202677003,-0.0002797717037970859,0.023397807159187996,-0.0036027775972284006,-0.003541815257852455,-0.004114775496553815,-0.006100450221363422,-0.005044292287190413,0.008611532385374368,0.002322169677377018,-0.011644471677971164,0.03108269810440106
ACH-000774,-0.0045600805792643745,-0.0006169127997887124,-0.0039525071986806996,-0.0007621910226571204,-0.005293108306428739,-0.002465706613134376,-0.006590231242203775,0.029328211847420564,-0.0076129200226685186,-0.00538656223372319,0.005886487967064114,-0.00674437125239965,-0.037770651588900805,-0.0031885958214610158,-0.004025958167773194,-0.002273681895430683,-0.01818156324714282,-0.006085937606244707,-0.01681731621772434,-0.004268836789526656,-0.01763945189816603,-0.0013759487355415627
ACH-000261,-0.00042343746194663874,0.02648249777856593,0.0026021818868048833,0.014283868364703998,-0.0025732965645453593,0.009801760810373433,-0.0016817005273928832,-0.00866629887389132,0.004520824797394306,-0.00024257421599034276,0.05023545717149054,0.010583978762449162,0.005514454648328621,0.0009354911433560319,0.004431474055360896,0.016974418146777647,-0.003711221715168153,-0.0028233582205067294,0.0028597802534140165,0.006908748070367818,-0.005428869895293194,0.02482253726410302
ACH-000482,0.003498373201659441,0.004605929323691391,0.0006759724760128913,-0.0014615264726201237,-0.005785679111851497,-0.0025712051250885858,-0.007619510711669501,0.06202886932472131,-0.0032632220019498297,-0.005131429358816274,0.023075078731252266,-0.0004894038840647537,0.005497100562004498,0.0008785630105092443,-0.0018609850766616396,-0.0038122226162640694,-0.012091106359103845,-0.005986168039164033,-0.00014873332129784316,-0.005701753047986567,-0.010959097646012628,0.018230611186087386
ACH-000062,-0.0041206474300788535,-0.004228629074347542,-0.003419009026693802,-0.0051440113850152736,-0.007438821268015947,-0.0024778289227837154,-0.00643351986929964,0.0010265743562663187,0.014276346425439545,-0.005008075972733981,-0.006114985471795615,-0.004248042260911634,-0.002732898652543025,0.0012632171407779436,-0.0007020282198167308,-0.0026662763880236974,-0.0013093337554601339,-0.0053991659954753,-0.008670146416333983,0.002391605700835358,-0.009343595781210249,0.027570702811710566
ACH-000442,-0.0008289147970129154,0.0071885931568608915,-0.004720175650022424,-0.001280278890556559,-0.008169412370070562,-0.0007090751676185256,-0.006505338287052574,-0.007679723590898397,-0.0024929160906761857,-0.00541495413528151,0.02306333165353964,-0.003962733035794077,0.00981006965913984,-0.0037674662336695023,-0.004959214716117809,0.0035216083551355194,-0.0027102758089054633,-0.0023002035684295675,-0.00048367925813748425,-0.0020827024613886917,-0.016365249628361753,0.04992677359730807
ACH-000689,-0.0015822453253574972,0.0028002045304102935,0.003808475915295656,-0.003724268689412503,0.003629006300908012,0.005193737581345709,-0.001458075977055494,-0.020752374864150543,0.002097065548267068,0.0012495366350571996,0.01094824410013361,-0.0007848788763825702,-0.013331877097672161,0.001226256486003093,-0.0019829120712118982,-0.0019155150461849784,0.0035607988205039296,0.062209786587796495,-0.006493054525313772,0.0005899795204744322,-0.0066415270853513,0.04249162526302552
ACH-001740,0.011512018137338034,0.010799629439828025,0.00839923817569601,0.05788779677657409,0.009809380373098683,0.00012002312071363773,0.007727172551858959,-0.0190963666770269,0.01220302401235063,0.00410271303379393,-0.011998319993552824,0.3220625659822228,0.06691734817294792,0.9585038865657518,0.004312582663217814,0.009882247037785431,0.04116174187131224,0.30928679066338655,-0.002159586137884578,0.02241552837376646,0.023210264256696027,-0.008795403484103646
ACH-000833,-0.005144943981052943,0.0042143587798712245,-0.00503938139480936,-0.007200122203882416,-0.007791350226947765,-0.004265507450359374,-0.006345159641937765,-0.028250798102532833,-0.004354429638646765,-0.00715700171307548,0.03371874064747264,-0.002973150165442991,-0.016487056052152626,-0.0032458660396724255,-0.003108481917059194,-0.005171829298199604,-0.001020772124354918,0.18448858508274085,-0.007188484392595744,-0.007572277940635031,-0.0008319628186608991,0.004257729162831894
ACH-001751,-0.005531674941015469,-0.01438739385712992,0.0006768918694491407,-0.007892195368469357,0.009240014722020294,-0.0007876694660275103,-0.0024909375730267184,-0.029892927389745583,0.00012821865093809353,-0.00558029713736088,-0.04892637524383897,-0.008059373473849968,-0.02379087029706869,-0.006481644824919713,-0.0008320162593757663,-0.005637707287066025,0.014813609326534362,0.24824130591943,-0.03435786000514823,-0.001767094116826253,0.01393911032170666,-0.014823786741359856
ACH-000100,-0.0036499971398121296,0.008860181732857636,0.006022415231714658,-0.003273981622265094,0.006623413850411502,0.002701961658182374,0.002174665746477785,-0.023860272166377046,0.007168402163106856,-0.0012263647399920704,0.037203419176252465,0.042303650715534366,0.026482406245742045,0.025612676734609815,-0.0035006722492390997,-0.0042389519955669565,0.02129940422666366,0.36374470112899776,0.001974363934808422,-0.007028366108882019,0.007153466452765193,-0.0004184973156493093
ACH-001765,-0.006783890593535769,-0.004816696774779543,-0.0020971373722483326,-0.00014075126763900996,-0.0016006869236166712,0.0024751298608647193,-0.0008670302028168423,-0.025132277892206782,0.01570764861365114,-0.004502935446622093,-0.02396145233988899,0.04879711227579945,0.0209030987915596,0.05135851501629104,-5.436025772198674e-05,-0.0039810484076201365,0.023743022621565926,0.32520884597596894,-0.018900571412779076,0.0020150133791494076,0.013873735628841893,-0.008431126148582567
ACH-001745,-0.007221204244313755,-0.004839632452130501,-0.0017053582284012436,0.004538043788939995,0.0027523104849945996,0.005345528454868096,0.00136236615076208,-0.0256072094036473,0.006481510267056938,-0.0027610469747870524,-0.023170772922499635,0.03314419641939699,0.013103782951163157,0.032707098030527376,0.0048817885739310595,-0.0019759502039086298,0.020813585926794474,0.3059498055014517,-0.016813498820343033,0.0018425008366268296,0.0211235887141075,-0.021178521729862725
ACH-000398,-0.0013800590900467286,0.0033388910223026967,-0.008377546393790146,-0.007082410046918873,-0.009393262580211899,0.0002738899372875232,-0.00624993920923759,-0.03425776798410699,-0.007281924845788131,0.007093576516544268,0.036212499179620716,-0.0007475936876613649,0.00043559466639814763,-0.006740684189447822,0.007961064571876373,-0.0032383752779977654,-0.007480164245049769,-0.0074097013881968,0.0640006381182756,-0.0021756489014216752,-0.010985961890807302,-0.0518973013737702
ACH-000505,-0.0015616742470767257,-0.0025922498774648365,-0.007118062485702346,-0.003580486639960439,-0.005838757555265619,-0.002902393086119181,-0.009091252812086812,-0.020994883254963997,-0.005294022222638707,-0.009344928925183963,0.0017716666868676403,-0.006176510733885866,-0.0022204441780202732,-0.005485116630235134,-0.005151118089663904,-0.004615507936629248,-0.014243543835169214,-0.0054672573597235215,-0.007029182305292486,-0.00689520157168025,-0.004443588558695941,0.031017668034650194
ACH-000943,0.019463245313659814,0.0019442184974282001,-0.0030939382323077387,0.02571436754584859,-0.00881246081655792,0.0016793059793080197,-0.008689446382569745,-0.015843107838470892,-0.008220997510562895,-0.0062405021556110685,-0.0018730865992943567,0.03002457101580536,-1.0261310104800952e-05,0.05183646944272168,-0.002341786812657535,-0.0066351459227493624,-0.016304518053835277,-0.004895609526364853,-0.013795664591387062,-0.0007594424396528263,0.0030140687439209747,-0.025937160816670503
ACH-000965,0.002653238576654086,0.0032395213288129265,0.0065734514302021405,0.0025695625317863607,-0.0075983204248323425,0.0010631669755624613,-0.007364453419667604,0.03491141033141036,-0.006512237289445704,-0.006606453149373928,0.021197048542726093,0.0023279161823754366,0.005782074793998006,0.005083289142443966,-0.005434946438458992,-0.004785240496833105,-0.01223389708235395,-0.0065271549755900535,-0.004592499840903455,-0.002336533728632914,-0.00998898748681906,0.0031123055043771443
ACH-000371,0.00011449689114860755,-0.0048487567935857874,-0.007083755744793096,-0.0028826508197219497,-0.004722632777812259,-0.006395787519491951,-0.0018938253148751364,-0.04631220702522385,-0.007314953231998429,-0.0018454562254108207,-0.012019225629693818,0.003378365714997947,0.005146411620203794,0.005271431951509169,-0.004916935826389158,-0.0037761103294740713,-0.020067370052635702,-0.005871226415421876,0.06347769945655944,0.005980499783889706,-0.0009775252903143222,-0.06090812916654554
ACH-000719,-0.003769812693019562,-0.005904855770765799,-0.008868174423784389,-0.004612166725637196,-0.00978728887415755,-0.006065118292511266,-0.011587666590613235,0.006820048167475233,-0.008576330514622072,-0.009870726864824009,-0.0010820249852037554,-0.010817212154586012,-0.06912713696070721,-0.007807675827215634,-0.004887739331440174,-0.006361657001876542,-0.023888832528919324,-0.007992754627825232,-0.030118877061693045,-0.010586100091382614,-0.008054047346429427,-0.018425168183708738
ACH-001741,0.008430567623489137,-0.0015068796587825873,-0.000815203897676039,0.022616066482984087,-0.0007859188553724696,0.0023959853770393427,0.0012778970622790392,-0.026733341412944905,0.015369752168041149,-0.005612742093992609,-0.023137514528684646,0.07205415383485962,0.021179052233848628,0.0954637710869809,-0.002049435919642014,0.007607920659103726,0.015943652571295132,0.2668629320652606,-0.015140680124695749,0.00884627793464196,0.004556036568944374,-0.015738844871669336
ACH-000701,-0.007654588139977543,-0.005324796157721457,-0.0037923630457295347,-0.00451322060961463,-0.007856381080657435,-0.003102750528146745,-0.00881963090139732,0.038883113571948985,-0.0062244334374836835,-0.008884195420234883,-0.0052001473153383,-0.010414330556834318,-0.026331545179605224,-0.007555888602202706,-0.0038753012448917985,-0.005296921577228098,-0.019139148740428998,-0.006941389405257478,-0.021715593689051998,-0.002210013158578735,-0.012373576727944166,0.0005610789813204885
ACH-000348,-0.0023421209604214915,0.006804983341066355,-0.0004990744351341262,-0.0031121511474545022,-0.001218382476402078,0.0060703163652739076,-0.001454370476734254,-0.02106399113227917,-0.0008606827891684196,-0.004949476681799128,0.030663119696354945,-0.0005397755505176629,0.01704732782304772,-0.0032864976016679518,-0.0019644958019991903,-0.0037494951853043,-0.002685017333843689,0.0021468696921453055,0.011503071091843614,0.001946647501189341,-0.00821396930345788,0.04867834385928336
ACH-000817,-0.0035592738776596385,-0.0029860989933330312,0.028958599889863813,-0.001326850656416628,0.0012816536910844698,0.006484110789145901,0.0031237221583553187,-0.016835817893922723,-0.006760171860373694,0.00835588004597045,0.0003725579964700954,-0.0004412819899887883,-0.014615414011922062,-0.0021840750796005798,0.9606505849384004,0.014927743631398035,-0.013048575608128582,-0.001509011163584167,0.0314461325352193,0.003281023094598599,-0.0005328421804673588,-0.04764939667471944
ACH-000636,-0.005251036610432072,0.008581302176530007,-0.001023612792708358,-0.0007062780599719904,-0.005392810631341719,-0.0013938375912555287,0.019999419112495427,-0.03131439856310409,-0.004620919357026538,0.20501403063251697,0.05564948992333154,0.14118775093556904,0.03968067178304626,-0.004518393725234437,-0.004375837893926546,-0.0006452180664770068,0.0022114453182718328,-0.002259902994318709,0.06486847945568722,0.0016972874658687806,0.013355473952256195,-0.0422484644479232
ACH-000874,-0.0007054962035041945,-0.005394069970835507,-0.007787494020817132,-0.007458544643991167,-0.005547705298638177,-0.00521092102148651,0.0023105705025666745,-0.0449227701548688,-0.007531022179343075,0.00420121280756078,0.011239513875089115,0.00634264126383713,-0.0559776660481131,-0.0012842522104499288,0.005109291323463639,-0.0063549007925533104,-0.0205080884488345,0.004871242866307882,0.04376679370156469,-0.009379112586687723,0.007209953944356307,-0.07644849687178196
ACH-000531,-0.0067380640566705565,0.0004916402743503296,-0.005581491896400895,-0.005491508192063835,-0.004474246184121692,-0.005274199282011556,-0.008904262502172978,-0.02881778269249779,-0.006861138408458247,-0.009535744046166802,0.002914744939307444,-0.009570743855659952,-0.05008352264406305,-0.006601300784667031,-0.0037777015324129983,-0.004054409326923551,-0.015560845517137892,-0.001476700378962174,-0.018629494947428982,-0.008569111905127132,-0.017418961190631178,0.046171567122276894
ACH-001183,-0.009732241839117216,-0.011316911361246372,-0.00751501230841374,-0.006384873897778897,-0.010602851026175773,-0.006575214480442344,-0.009129453300013997,0.028067150115913212,-0.010513011718154113,-0.008705971507164382,-0.04113864159132936,-0.0077083249065374405,-0.01670245380359965,-0.008428588361973091,-0.005562414991499751,-0.0018921522985654309,-0.019172725789300852,-0.00972500563913647,-0.028291065592396514,-0.006638551144250172,-0.004936000720033521,-0.009206722776751736
ACH-000473,-0.004864806013479175,-0.004496957722904369,-0.0010360625043255136,-0.002353905327906678,-0.009265636889219383,-0.005453961870120233,-0.007548397854554553,0.04433857047134714,-0.007617808806461306,-0.007021396978672099,-0.004285441368749581,0.001956059630390311,-0.001880169633443151,-0.005235663875727843,-0.0036441635951006157,-0.0059704224305385575,-0.015756042517665707,-0.009233973672423783,-0.010573790339968305,-0.00858872358210438,-0.010410415964970488,0.007987692348165617
ACH-000242,0.00022154651955286968,-0.005607042797867269,0.0031699325090031455,0.0006484937078986136,-0.009188678189735094,0.006551474767272356,-0.006744038169446571,0.036504222734617,-0.008180836576101014,-0.006474426182407131,-0.014716166167854223,-0.0023022994696051307,-0.0068153153392235405,0.001336573908982382,-0.005374971590680431,-0.003556584793162254,-0.013721399376047121,-0.010122448438927619,-0.017350270573893874,-0.008432194866167924,-0.0015048679613106422,-0.008801233921454115
ACH-000614,0.003883952586771958,-0.007023941054070072,-0.0047442915648203444,0.002179986285527029,0.2179931485916334,0.0036740641726716954,-0.00896524523340901,-0.024787905211659095,-0.0035599806225934554,-0.008184136835462236,-0.02493315497551133,-0.005053970892356414,-0.0029894708021358973,-0.00030618722609516004,-0.004022217132762495,-0.0058497444554317345,-0.00742136463469046,-0.0016511135365371795,-0.016519609763836544,-0.0045706176056880396,0.0002972576131217559,0.0156916497486295
ACH-000037,0.0005713478073493083,0.13801270493377193,-0.004475946146579025,-0.0004059199746613919,-0.0024989295408782853,-0.004112749884374688,-0.007417736229095957,-0.02206899818067707,-0.008016373924488182,-0.0055846273276944376,0.03748798729098386,-0.005599075389522967,-0.010823398986719182,-0.0015555772918795677,0.0023420198899407694,-0.0011315686829926463,-0.0141262220656272,0.0004114667858718338,-0.0016893157050756676,-0.005278375981191836,-0.011995391635734334,0.03158449652681067
ACH-000064,0.03024885417761321,-0.0057311132969960705,-0.0032858007597622,-0.0019217391761634712,-0.0022402212192825146,-0.004628216110967196,-0.005072072842807698,0.031004811279372116,-0.0013463224046767765,-0.005058916572895601,-0.027220615984756672,0.00609665733868787,0.012344875237296382,0.0014134807156972156,-0.004453877763737576,-0.002788286421715885,-0.01442829083594819,-0.003769519590924206,-0.007797531657432668,-0.002877308495241715,-0.01660181207967825,0.016400332980127347
ACH-000410,0.0017643031464927256,0.009815338652176491,-0.00648058437851565,0.0034690743468037636,-0.008281593380776778,-0.00545752715993785,-0.00507344346481046,-0.019341630697393204,-0.004788788410442297,-0.006357641436834044,0.03740734959057194,-0.005308024662408843,0.030869495189968538,-0.002820806437063068,-0.003638756183509872,-0.0034376769693605057,0.004254298554873676,0.003077873887413154,0.0004063616648483399,-0.00029257390058839316,-0.008032117024681268,0.035832326235138906
ACH-000670,-0.003387133318476072,-0.0006857056979222476,-0.0026648655409248307,-0.0009783763086887074,0.008922818642348125,-0.0018066994231443455,-0.005649862071128671,-0.005605655930107317,3.096993830957438e-05,-0.00674020264331414,0.0015023344750769003,-0.00842718346183851,0.013243496827756282,-0.0066890890812895745,0.002482532204075152,-0.0012557965111741618,0.021351986341507458,-0.001746803822691138,-0.0009998185943671939,0.009746480899998966,-0.001929813282957626,-0.0032266135086266843
ACH-000839,-0.005500127143692274,-0.0022739929485768385,-0.006864991939961059,-0.005888302346441397,-0.006943382809357313,-0.003112531274051203,-0.012197516308603397,0.0074538159457258986,-0.007836694876385027,-0.007501884920484755,-0.0034043102362847667,-0.00693411360061095,-0.06583847581014772,-0.007833831853956788,-0.00266036926183611,0.0013134617745707094,-0.02739408242613986,-0.009853725852383876,-0.026765725354566564,-0.009344529590914193,-0.02404512269220431,-0.017470101344859153
ACH-000254,-0.004913617923385052,-0.002609080055610642,-0.004222624460585458,-0.002022572981980576,-0.005061898170300729,-0.0022549548719193986,-0.00714877295143559,0.02666121923985399,-0.002520044046505722,-0.006147812845102904,0.0015824788224018005,-0.006170125307204285,-0.045488546918499545,-0.005602566409789626,-0.0028284725164056577,0.004038837178159473,-0.01999413567673113,-0.0055809772581504186,-0.01411607885048219,-0.007522094314319694,-0.021283194971163582,0.008707085489177141
ACH-000188,-0.00295778155356604,-0.010702955953205886,-0.007546488574433904,-0.007888491741903243,-0.006330597166096347,-0.005272854729479132,-0.010925996056229278,0.0027717806889385813,-0.010141288573714697,-0.007283824611683307,-0.035140252616907675,-0.010485230184948314,-0.08149960902092954,-0.007668128037978259,-0.004931310193296157,-0.005834504547101794,-0.027751185825237227,-0.009150555558794573,-0.03510996776303528,-0.00963056641780662,-0.029041719506321496,-0.020346894705661176
ACH-000238,0.002193304147592396,0.044163695902514066,-0.0006741069907058661,-0.003066572120829298,-0.0003573066574817036,0.0016000047141717343,-0.003754510092073435,0.031007020570191283,0.008154082838960281,-0.005084705792380649,-0.004926771759567378,-0.0032110939608573676,-0.020884397178328476,0.0009074317340298058,-0.003379878026901332,-0.0008886675013131518,-0.017232368869636645,-0.0024594629983438546,-0.00766651420187259,-0.00101041947119982,-0.010135549675804073,0.01039654351274058
ACH-000181,0.0044828341918333936,-0.000537435880587053,0.0014431694471972276,0.007597093498104498,-0.003054627440728453,-0.0039960640752947744,-0.0021721505831050914,0.03713985257050729,0.0006198022042712423,-0.0068962498259792565,-0.013193009812539902,-0.0036264685527112725,-0.005616738310932197,0.0036323248832075524,-0.002410377778140049,-0.004066461419820791,-0.01777423042420606,-0.0034256462340016224,-0.014712180611776912,0.000947453313251083,-0.028700583072435618,0.008814282330436907
ACH-001279,-0.005714205068950341,-0.011924290322729006,-0.005830768453632611,-0.002196466974311738,-0.007367847453591317,-0.005247039352603635,-0.006630285962082231,-0.023050926731915448,-0.006129743056993903,-0.003570574007824523,-0.05086967615375267,-0.007745907598397374,0.015806791855150368,-0.006900362120972887,-0.0043135288067431745,0.004314971323528134,0.011017163596351324,-0.006112456569013312,-0.026951390756236236,-0.0065601264396915725,0.005698767832007714,0.0008330957175437719
ACH-000659,0.0020504971532252668,0.0011372654853387223,0.008666795599751033,0.004078457870590183,-0.00022220458141839305,0.014273405208056169,0.005828325269615079,0.013969191559140724,0.01945197159231422,0.016105425559507176,0.010684758870100734,0.010648343996764249,0.04935841184557645,0.007430761464932871,0.002570375088470203,0.008520656490007182,0.12050381597970848,0.015695580389075963,0.013854582006461244,0.007075690623737549,0.02094394090898955,-0.018279117096902237
ACH-001386,-0.004306593226896147,-0.008519385886551347,0.004751141775710665,-0.00459710457864055,-0.002646708614152367,0.020493706456777224,0.0002482892285282244,0.008193462979619544,0.014245002587713855,0.01528899276962793,-0.0307159274253393,-0.006676836642749014,0.0307448441498806,-0.008538332970890647,0.003219937973798967,0.004036074414671689,0.1004841748719845,0.012333674324616116,-0.011425357033229678,0.012389271162386419,0.010638058981339996,-0.014435056736283881
ACH-001184,-0.010133630935858513,-0.013733290118708412,-0.0019078198285319668,-0.0059664617954076436,-0.0044658583512995845,-0.001963092395589043,-0.003525384043570257,-0.03201588072042185,0.00038572548757931634,-0.006442391409089094,-0.04376802310882542,0.031124733931681144,-0.013976126062923604,0.0061120504018878745,-0.0027657349122777843,0.00615106595643026,0.013814165863442389,0.30788643141262206,-0.03249792988278547,-0.0064300032603648635,0.02307540344496615,-0.04083490695706034
